Minutes,Hours,Temperature,Well,OD_reading,Isolate,CadGene,Conc,Salt,Rep
1250,20,28,C1,0.071,WRLP92,none,100,CdCl2,Rep3
1260,21,28,C1,0.0713,WRLP92,none,100,CdCl2,Rep3
1270,21,28,C1,0.0715,WRLP92,none,100,CdCl2,Rep3
1280,21,28,C1,0.0713,WRLP92,none,100,CdCl2,Rep3
1290,21,28,C1,0.0717,WRLP92,none,100,CdCl2,Rep3
1300,21,28,C1,0.071,WRLP92,none,100,CdCl2,Rep3
1310,21,28,C1,0.0714,WRLP92,none,100,CdCl2,Rep3
1320,22,28,C1,0.071,WRLP92,none,100,CdCl2,Rep3
1330,22,28,C1,0.0708,WRLP92,none,100,CdCl2,Rep3
1340,22,28,C1,0.0714,WRLP92,none,100,CdCl2,Rep3
1350,22,28,C1,0.0719,WRLP92,none,100,CdCl2,Rep3
1360,22,28,C1,0.071,WRLP92,none,100,CdCl2,Rep3
1370,22,28,C1,0.0708,WRLP92,none,100,CdCl2,Rep3
1380,23,28,C1,0.0715,WRLP92,none,100,CdCl2,Rep3
1390,23,28,C1,0.0715,WRLP92,none,100,CdCl2,Rep3
1400,23,28,C1,0.0706,WRLP92,none,100,CdCl2,Rep3
1410,23,28,C1,0.0704,WRLP92,none,100,CdCl2,Rep3
0,0,25.5,C2,0.0708,WRLP46,cadA1,100,CdCl2,Rep3
10,0,25.5,C2,0.0703,WRLP46,cadA1,100,CdCl2,Rep3
20,0,26,C2,0.0714,WRLP46,cadA1,100,CdCl2,Rep3
30,0,26,C2,0.0696,WRLP46,cadA1,100,CdCl2,Rep3
40,0,26.5,C2,0.072,WRLP46,cadA1,100,CdCl2,Rep3
50,0,27,C2,0.0697,WRLP46,cadA1,100,CdCl2,Rep3
60,1,27,C2,0.0713,WRLP46,cadA1,100,CdCl2,Rep3
70,1,27.5,C2,0.0716,WRLP46,cadA1,100,CdCl2,Rep3
80,1,27.5,C2,0.0703,WRLP46,cadA1,100,CdCl2,Rep3
90,1,27.5,C2,0.0712,WRLP46,cadA1,100,CdCl2,Rep3
100,1,27.5,C2,0.0709,WRLP46,cadA1,100,CdCl2,Rep3
110,1,28,C2,0.0704,WRLP46,cadA1,100,CdCl2,Rep3
120,2,28,C2,0.0717,WRLP46,cadA1,100,CdCl2,Rep3
130,2,28,C2,0.0717,WRLP46,cadA1,100,CdCl2,Rep3
140,2,28,C2,0.071,WRLP46,cadA1,100,CdCl2,Rep3
150,2,28,C2,0.0718,WRLP46,cadA1,100,CdCl2,Rep3
160,2,28,C2,0.0715,WRLP46,cadA1,100,CdCl2,Rep3
170,2,28,C2,0.0733,WRLP46,cadA1,100,CdCl2,Rep3
180,3,28,C2,0.0723,WRLP46,cadA1,100,CdCl2,Rep3
190,3,28,C2,0.0724,WRLP46,cadA1,100,CdCl2,Rep3
200,3,28,C2,0.0716,WRLP46,cadA1,100,CdCl2,Rep3
210,3,28,C2,0.0722,WRLP46,cadA1,100,CdCl2,Rep3
220,3,28,C2,0.0735,WRLP46,cadA1,100,CdCl2,Rep3
230,3,28.5,C2,0.0735,WRLP46,cadA1,100,CdCl2,Rep3
240,4,28.5,C2,0.0727,WRLP46,cadA1,100,CdCl2,Rep3
250,4,28.5,C2,0.0732,WRLP46,cadA1,100,CdCl2,Rep3
260,4,28.5,C2,0.0734,WRLP46,cadA1,100,CdCl2,Rep3
270,4,28.5,C2,0.0734,WRLP46,cadA1,100,CdCl2,Rep3
280,4,28.5,C2,0.0726,WRLP46,cadA1,100,CdCl2,Rep3
290,4,28.5,C2,0.0752,WRLP46,cadA1,100,CdCl2,Rep3
300,5,28.5,C2,0.0736,WRLP46,cadA1,100,CdCl2,Rep3
310,5,28.5,C2,0.0731,WRLP46,cadA1,100,CdCl2,Rep3
320,5,28.5,C2,0.074,WRLP46,cadA1,100,CdCl2,Rep3
330,5,28.5,C2,0.0731,WRLP46,cadA1,100,CdCl2,Rep3
340,5,28.5,C2,0.0729,WRLP46,cadA1,100,CdCl2,Rep3
350,5,28.5,C2,0.0745,WRLP46,cadA1,100,CdCl2,Rep3
360,6,28.5,C2,0.0741,WRLP46,cadA1,100,CdCl2,Rep3
370,6,28.5,C2,0.0748,WRLP46,cadA1,100,CdCl2,Rep3
380,6,28.5,C2,0.0745,WRLP46,cadA1,100,CdCl2,Rep3
390,6,28.5,C2,0.0725,WRLP46,cadA1,100,CdCl2,Rep3
400,6,28.5,C2,0.0744,WRLP46,cadA1,100,CdCl2,Rep3
410,6,28.5,C2,0.0729,WRLP46,cadA1,100,CdCl2,Rep3
420,7,28.5,C2,0.0748,WRLP46,cadA1,100,CdCl2,Rep3
430,7,28.5,C2,0.0749,WRLP46,cadA1,100,CdCl2,Rep3
440,7,28.5,C2,0.0731,WRLP46,cadA1,100,CdCl2,Rep3
450,7,28.5,C2,0.0744,WRLP46,cadA1,100,CdCl2,Rep3
460,7,28.5,C2,0.0754,WRLP46,cadA1,100,CdCl2,Rep3
470,7,28.5,C2,0.0748,WRLP46,cadA1,100,CdCl2,Rep3
480,8,28.5,C2,0.0744,WRLP46,cadA1,100,CdCl2,Rep3
490,8,28,C2,0.0756,WRLP46,cadA1,100,CdCl2,Rep3
500,8,28,C2,0.0733,WRLP46,cadA1,100,CdCl2,Rep3
510,8,28,C2,0.0741,WRLP46,cadA1,100,CdCl2,Rep3
520,8,28,C2,0.075,WRLP46,cadA1,100,CdCl2,Rep3
530,8,28,C2,0.0765,WRLP46,cadA1,100,CdCl2,Rep3
540,9,28,C2,0.0735,WRLP46,cadA1,100,CdCl2,Rep3
550,9,28,C2,0.0757,WRLP46,cadA1,100,CdCl2,Rep3
560,9,28,C2,0.075,WRLP46,cadA1,100,CdCl2,Rep3
570,9,28,C2,0.0763,WRLP46,cadA1,100,CdCl2,Rep3
580,9,28,C2,0.0762,WRLP46,cadA1,100,CdCl2,Rep3
590,9,28,C2,0.0769,WRLP46,cadA1,100,CdCl2,Rep3
600,10,28,C2,0.0761,WRLP46,cadA1,100,CdCl2,Rep3
610,10,28,C2,0.076,WRLP46,cadA1,100,CdCl2,Rep3
620,10,28,C2,0.077,WRLP46,cadA1,100,CdCl2,Rep3
630,10,28,C2,0.0752,WRLP46,cadA1,100,CdCl2,Rep3
640,10,28,C2,0.0758,WRLP46,cadA1,100,CdCl2,Rep3
650,10,28,C2,0.0756,WRLP46,cadA1,100,CdCl2,Rep3
660,11,28,C2,0.0777,WRLP46,cadA1,100,CdCl2,Rep3
670,11,28,C2,0.0758,WRLP46,cadA1,100,CdCl2,Rep3
680,11,28,C2,0.0773,WRLP46,cadA1,100,CdCl2,Rep3
690,11,28,C2,0.0783,WRLP46,cadA1,100,CdCl2,Rep3
700,11,28,C2,0.0766,WRLP46,cadA1,100,CdCl2,Rep3
710,11,28,C2,0.0776,WRLP46,cadA1,100,CdCl2,Rep3
720,12,28,C2,0.0792,WRLP46,cadA1,100,CdCl2,Rep3
730,12,28,C2,0.079,WRLP46,cadA1,100,CdCl2,Rep3
740,12,28,C2,0.0798,WRLP46,cadA1,100,CdCl2,Rep3
750,12,28,C2,0.0785,WRLP46,cadA1,100,CdCl2,Rep3
760,12,28,C2,0.0792,WRLP46,cadA1,100,CdCl2,Rep3
770,12,28,C2,0.0804,WRLP46,cadA1,100,CdCl2,Rep3
780,13,28,C2,0.0812,WRLP46,cadA1,100,CdCl2,Rep3
790,13,28,C2,0.0809,WRLP46,cadA1,100,CdCl2,Rep3
800,13,28,C2,0.0813,WRLP46,cadA1,100,CdCl2,Rep3
810,13,28,C2,0.0821,WRLP46,cadA1,100,CdCl2,Rep3
820,13,28,C2,0.0826,WRLP46,cadA1,100,CdCl2,Rep3
830,13,28,C2,0.0828,WRLP46,cadA1,100,CdCl2,Rep3
840,14,28,C2,0.0836,WRLP46,cadA1,100,CdCl2,Rep3
850,14,28,C2,0.0848,WRLP46,cadA1,100,CdCl2,Rep3
860,14,28,C2,0.086,WRLP46,cadA1,100,CdCl2,Rep3
870,14,28,C2,0.0867,WRLP46,cadA1,100,CdCl2,Rep3
880,14,28,C2,0.0884,WRLP46,cadA1,100,CdCl2,Rep3
890,14,28,C2,0.0889,WRLP46,cadA1,100,CdCl2,Rep3
900,15,28,C2,0.088,WRLP46,cadA1,100,CdCl2,Rep3
910,15,28,C2,0.0896,WRLP46,cadA1,100,CdCl2,Rep3
920,15,28,C2,0.0898,WRLP46,cadA1,100,CdCl2,Rep3
930,15,28,C2,0.0916,WRLP46,cadA1,100,CdCl2,Rep3
940,15,28,C2,0.0915,WRLP46,cadA1,100,CdCl2,Rep3
950,15,28,C2,0.0931,WRLP46,cadA1,100,CdCl2,Rep3
960,16,28,C2,0.0931,WRLP46,cadA1,100,CdCl2,Rep3
970,16,28,C2,0.0945,WRLP46,cadA1,100,CdCl2,Rep3
980,16,28,C2,0.0958,WRLP46,cadA1,100,CdCl2,Rep3
990,16,28,C2,0.0968,WRLP46,cadA1,100,CdCl2,Rep3
1000,16,28,C2,0.0975,WRLP46,cadA1,100,CdCl2,Rep3
1010,16,28,C2,0.1003,WRLP46,cadA1,100,CdCl2,Rep3
1020,17,28,C2,0.1015,WRLP46,cadA1,100,CdCl2,Rep3
1030,17,28,C2,0.1015,WRLP46,cadA1,100,CdCl2,Rep3
1040,17,28,C2,0.102,WRLP46,cadA1,100,CdCl2,Rep3
1050,17,28,C2,0.1028,WRLP46,cadA1,100,CdCl2,Rep3
1060,17,28,C2,0.1044,WRLP46,cadA1,100,CdCl2,Rep3
1070,17,28,C2,0.1054,WRLP46,cadA1,100,CdCl2,Rep3
1080,18,28,C2,0.1058,WRLP46,cadA1,100,CdCl2,Rep3
1090,18,28,C2,0.1064,WRLP46,cadA1,100,CdCl2,Rep3
1100,18,28,C2,0.1076,WRLP46,cadA1,100,CdCl2,Rep3
1110,18,28,C2,0.10780000000000001,WRLP46,cadA1,100,CdCl2,Rep3
1120,18,28,C2,0.1084,WRLP46,cadA1,100,CdCl2,Rep3
1130,18,28,C2,0.1088,WRLP46,cadA1,100,CdCl2,Rep3
1140,19,28,C2,0.11,WRLP46,cadA1,100,CdCl2,Rep3
1150,19,28,C2,0.1103,WRLP46,cadA1,100,CdCl2,Rep3
1160,19,28,C2,0.1112,WRLP46,cadA1,100,CdCl2,Rep3
1170,19,28,C2,0.1126,WRLP46,cadA1,100,CdCl2,Rep3
1180,19,28,C2,0.1133,WRLP46,cadA1,100,CdCl2,Rep3
1190,19,28,C2,0.1153,WRLP46,cadA1,100,CdCl2,Rep3
1200,20,28,C2,0.116,WRLP46,cadA1,100,CdCl2,Rep3
1210,20,28,C2,0.1169,WRLP46,cadA1,100,CdCl2,Rep3
1220,20,28,C2,0.1178,WRLP46,cadA1,100,CdCl2,Rep3
1230,20,28,C2,0.1194,WRLP46,cadA1,100,CdCl2,Rep3
1240,20,28,C2,0.1205,WRLP46,cadA1,100,CdCl2,Rep3
1250,20,28,C2,0.122,WRLP46,cadA1,100,CdCl2,Rep3
1260,21,28,C2,0.1239,WRLP46,cadA1,100,CdCl2,Rep3
1270,21,28,C2,0.1264,WRLP46,cadA1,100,CdCl2,Rep3
1280,21,28,C2,0.1275,WRLP46,cadA1,100,CdCl2,Rep3
1290,21,28,C2,0.1294,WRLP46,cadA1,100,CdCl2,Rep3
1300,21,28,C2,0.1301,WRLP46,cadA1,100,CdCl2,Rep3
1310,21,28,C2,0.1309,WRLP46,cadA1,100,CdCl2,Rep3
1320,22,28,C2,0.132,WRLP46,cadA1,100,CdCl2,Rep3
1330,22,28,C2,0.1332,WRLP46,cadA1,100,CdCl2,Rep3
1340,22,28,C2,0.1342,WRLP46,cadA1,100,CdCl2,Rep3
1350,22,28,C2,0.135,WRLP46,cadA1,100,CdCl2,Rep3
1360,22,28,C2,0.1358,WRLP46,cadA1,100,CdCl2,Rep3
1370,22,28,C2,0.1363,WRLP46,cadA1,100,CdCl2,Rep3
1380,23,28,C2,0.1364,WRLP46,cadA1,100,CdCl2,Rep3
1390,23,28,C2,0.137,WRLP46,cadA1,100,CdCl2,Rep3
1400,23,28,C2,0.1375,WRLP46,cadA1,100,CdCl2,Rep3
1410,23,28,C2,0.1379,WRLP46,cadA1,100,CdCl2,Rep3
0,0,25.5,C3,0.0734,WRLP81,cadA2,100,CdCl2,Rep3
10,0,25.5,C3,0.0733,WRLP81,cadA2,100,CdCl2,Rep3
20,0,26,C3,0.0747,WRLP81,cadA2,100,CdCl2,Rep3
30,0,26,C3,0.0765,WRLP81,cadA2,100,CdCl2,Rep3
40,0,26.5,C3,0.0767,WRLP81,cadA2,100,CdCl2,Rep3
50,0,27,C3,0.0794,WRLP81,cadA2,100,CdCl2,Rep3
60,1,27,C3,0.0798,WRLP81,cadA2,100,CdCl2,Rep3
70,1,27.5,C3,0.0786,WRLP81,cadA2,100,CdCl2,Rep3
80,1,27.5,C3,0.079,WRLP81,cadA2,100,CdCl2,Rep3
90,1,27.5,C3,0.0804,WRLP81,cadA2,100,CdCl2,Rep3
100,1,27.5,C3,0.0833,WRLP81,cadA2,100,CdCl2,Rep3
110,1,28,C3,0.0839,WRLP81,cadA2,100,CdCl2,Rep3
120,2,28,C3,0.0828,WRLP81,cadA2,100,CdCl2,Rep3
130,2,28,C3,0.083,WRLP81,cadA2,100,CdCl2,Rep3
140,2,28,C3,0.0865,WRLP81,cadA2,100,CdCl2,Rep3
150,2,28,C3,0.0857,WRLP81,cadA2,100,CdCl2,Rep3
160,2,28,C3,0.0866,WRLP81,cadA2,100,CdCl2,Rep3
170,2,28,C3,0.0875,WRLP81,cadA2,100,CdCl2,Rep3
180,3,28,C3,0.087,WRLP81,cadA2,100,CdCl2,Rep3
190,3,28,C3,0.0865,WRLP81,cadA2,100,CdCl2,Rep3
200,3,28,C3,0.0884,WRLP81,cadA2,100,CdCl2,Rep3
210,3,28,C3,0.0876,WRLP81,cadA2,100,CdCl2,Rep3
220,3,28,C3,0.0912,WRLP81,cadA2,100,CdCl2,Rep3
230,3,28.5,C3,0.0895,WRLP81,cadA2,100,CdCl2,Rep3
240,4,28.5,C3,0.0923,WRLP81,cadA2,100,CdCl2,Rep3
250,4,28.5,C3,0.0917,WRLP81,cadA2,100,CdCl2,Rep3
260,4,28.5,C3,0.091,WRLP81,cadA2,100,CdCl2,Rep3
270,4,28.5,C3,0.0955,WRLP81,cadA2,100,CdCl2,Rep3
280,4,28.5,C3,0.0914,WRLP81,cadA2,100,CdCl2,Rep3
290,4,28.5,C3,0.0918,WRLP81,cadA2,100,CdCl2,Rep3
300,5,28.5,C3,0.0908,WRLP81,cadA2,100,CdCl2,Rep3
310,5,28.5,C3,0.0952,WRLP81,cadA2,100,CdCl2,Rep3
320,5,28.5,C3,0.0978,WRLP81,cadA2,100,CdCl2,Rep3
330,5,28.5,C3,0.092,WRLP81,cadA2,100,CdCl2,Rep3
340,5,28.5,C3,0.0963,WRLP81,cadA2,100,CdCl2,Rep3
350,5,28.5,C3,0.095,WRLP81,cadA2,100,CdCl2,Rep3
360,6,28.5,C3,0.0922,WRLP81,cadA2,100,CdCl2,Rep3
370,6,28.5,C3,0.0941,WRLP81,cadA2,100,CdCl2,Rep3
380,6,28.5,C3,0.0994,WRLP81,cadA2,100,CdCl2,Rep3
390,6,28.5,C3,0.0964,WRLP81,cadA2,100,CdCl2,Rep3
400,6,28.5,C3,0.0972,WRLP81,cadA2,100,CdCl2,Rep3
410,6,28.5,C3,0.0999,WRLP81,cadA2,100,CdCl2,Rep3
420,7,28.5,C3,0.0982,WRLP81,cadA2,100,CdCl2,Rep3
430,7,28.5,C3,0.0898,WRLP81,cadA2,100,CdCl2,Rep3
440,7,28.5,C3,0.0962,WRLP81,cadA2,100,CdCl2,Rep3
450,7,28.5,C3,0.0986,WRLP81,cadA2,100,CdCl2,Rep3
460,7,28.5,C3,0.0949,WRLP81,cadA2,100,CdCl2,Rep3
470,7,28.5,C3,0.0976,WRLP81,cadA2,100,CdCl2,Rep3
480,8,28.5,C3,0.0984,WRLP81,cadA2,100,CdCl2,Rep3
490,8,28,C3,0.0971,WRLP81,cadA2,100,CdCl2,Rep3
500,8,28,C3,0.0966,WRLP81,cadA2,100,CdCl2,Rep3
510,8,28,C3,0.0993,WRLP81,cadA2,100,CdCl2,Rep3
520,8,28,C3,0.1022,WRLP81,cadA2,100,CdCl2,Rep3
530,8,28,C3,0.0993,WRLP81,cadA2,100,CdCl2,Rep3
540,9,28,C3,0.0966,WRLP81,cadA2,100,CdCl2,Rep3
550,9,28,C3,0.0996,WRLP81,cadA2,100,CdCl2,Rep3
560,9,28,C3,0.0974,WRLP81,cadA2,100,CdCl2,Rep3
570,9,28,C3,0.1027,WRLP81,cadA2,100,CdCl2,Rep3
580,9,28,C3,0.1022,WRLP81,cadA2,100,CdCl2,Rep3
590,9,28,C3,0.0981,WRLP81,cadA2,100,CdCl2,Rep3
600,10,28,C3,0.1034,WRLP81,cadA2,100,CdCl2,Rep3
610,10,28,C3,0.1009,WRLP81,cadA2,100,CdCl2,Rep3
620,10,28,C3,0.1093,WRLP81,cadA2,100,CdCl2,Rep3
630,10,28,C3,0.1002,WRLP81,cadA2,100,CdCl2,Rep3
640,10,28,C3,0.1004,WRLP81,cadA2,100,CdCl2,Rep3
650,10,28,C3,0.099,WRLP81,cadA2,100,CdCl2,Rep3
660,11,28,C3,0.1134,WRLP81,cadA2,100,CdCl2,Rep3
670,11,28,C3,0.1082,WRLP81,cadA2,100,CdCl2,Rep3
680,11,28,C3,0.1024,WRLP81,cadA2,100,CdCl2,Rep3
690,11,28,C3,0.0985,WRLP81,cadA2,100,CdCl2,Rep3
700,11,28,C3,0.1012,WRLP81,cadA2,100,CdCl2,Rep3
710,11,28,C3,0.1035,WRLP81,cadA2,100,CdCl2,Rep3
720,12,28,C3,0.1038,WRLP81,cadA2,100,CdCl2,Rep3
730,12,28,C3,0.1052,WRLP81,cadA2,100,CdCl2,Rep3
740,12,28,C3,0.1016,WRLP81,cadA2,100,CdCl2,Rep3
750,12,28,C3,0.1021,WRLP81,cadA2,100,CdCl2,Rep3
760,12,28,C3,0.1082,WRLP81,cadA2,100,CdCl2,Rep3
770,12,28,C3,0.1043,WRLP81,cadA2,100,CdCl2,Rep3
780,13,28,C3,0.101,WRLP81,cadA2,100,CdCl2,Rep3
790,13,28,C3,0.1095,WRLP81,cadA2,100,CdCl2,Rep3
800,13,28,C3,0.1098,WRLP81,cadA2,100,CdCl2,Rep3
810,13,28,C3,0.1063,WRLP81,cadA2,100,CdCl2,Rep3
820,13,28,C3,0.1058,WRLP81,cadA2,100,CdCl2,Rep3
830,13,28,C3,0.1082,WRLP81,cadA2,100,CdCl2,Rep3
840,14,28,C3,0.1175,WRLP81,cadA2,100,CdCl2,Rep3
850,14,28,C3,0.1105,WRLP81,cadA2,100,CdCl2,Rep3
860,14,28,C3,0.1085,WRLP81,cadA2,100,CdCl2,Rep3
870,14,28,C3,0.1112,WRLP81,cadA2,100,CdCl2,Rep3
880,14,28,C3,0.1109,WRLP81,cadA2,100,CdCl2,Rep3
890,14,28,C3,0.11,WRLP81,cadA2,100,CdCl2,Rep3
900,15,28,C3,0.1098,WRLP81,cadA2,100,CdCl2,Rep3
910,15,28,C3,0.1151,WRLP81,cadA2,100,CdCl2,Rep3
920,15,28,C3,0.1142,WRLP81,cadA2,100,CdCl2,Rep3
930,15,28,C3,0.1125,WRLP81,cadA2,100,CdCl2,Rep3
940,15,28,C3,0.1137,WRLP81,cadA2,100,CdCl2,Rep3
950,15,28,C3,0.1124,WRLP81,cadA2,100,CdCl2,Rep3
960,16,28,C3,0.1132,WRLP81,cadA2,100,CdCl2,Rep3
970,16,28,C3,0.1139,WRLP81,cadA2,100,CdCl2,Rep3
980,16,28,C3,0.1144,WRLP81,cadA2,100,CdCl2,Rep3
990,16,28,C3,0.1136,WRLP81,cadA2,100,CdCl2,Rep3
1000,16,28,C3,0.1136,WRLP81,cadA2,100,CdCl2,Rep3
1010,16,28,C3,0.1129,WRLP81,cadA2,100,CdCl2,Rep3
1020,17,28,C3,0.1128,WRLP81,cadA2,100,CdCl2,Rep3
1030,17,28,C3,0.1125,WRLP81,cadA2,100,CdCl2,Rep3
1040,17,28,C3,0.1127,WRLP81,cadA2,100,CdCl2,Rep3
1050,17,28,C3,0.1138,WRLP81,cadA2,100,CdCl2,Rep3
1060,17,28,C3,0.1151,WRLP81,cadA2,100,CdCl2,Rep3
1070,17,28,C3,0.1163,WRLP81,cadA2,100,CdCl2,Rep3
1080,18,28,C3,0.117,WRLP81,cadA2,100,CdCl2,Rep3
1090,18,28,C3,0.1183,WRLP81,cadA2,100,CdCl2,Rep3
1100,18,28,C3,0.1188,WRLP81,cadA2,100,CdCl2,Rep3
1110,18,28,C3,0.1198,WRLP81,cadA2,100,CdCl2,Rep3
1120,18,28,C3,0.1196,WRLP81,cadA2,100,CdCl2,Rep3
1130,18,28,C3,0.1199,WRLP81,cadA2,100,CdCl2,Rep3
1140,19,28,C3,0.1206,WRLP81,cadA2,100,CdCl2,Rep3
1150,19,28,C3,0.1225,WRLP81,cadA2,100,CdCl2,Rep3
1160,19,28,C3,0.1233,WRLP81,cadA2,100,CdCl2,Rep3
1170,19,28,C3,0.1252,WRLP81,cadA2,100,CdCl2,Rep3
1180,19,28,C3,0.1262,WRLP81,cadA2,100,CdCl2,Rep3
1190,19,28,C3,0.129,WRLP81,cadA2,100,CdCl2,Rep3
1200,20,28,C3,0.1311,WRLP81,cadA2,100,CdCl2,Rep3
1210,20,28,C3,0.1336,WRLP81,cadA2,100,CdCl2,Rep3
1220,20,28,C3,0.1363,WRLP81,cadA2,100,CdCl2,Rep3
1230,20,28,C3,0.1392,WRLP81,cadA2,100,CdCl2,Rep3
1240,20,28,C3,0.1412,WRLP81,cadA2,100,CdCl2,Rep3
1250,20,28,C3,0.143,WRLP81,cadA2,100,CdCl2,Rep3
1260,21,28,C3,0.1452,WRLP81,cadA2,100,CdCl2,Rep3
1270,21,28,C3,0.147,WRLP81,cadA2,100,CdCl2,Rep3
1280,21,28,C3,0.1476,WRLP81,cadA2,100,CdCl2,Rep3
1290,21,28,C3,0.1483,WRLP81,cadA2,100,CdCl2,Rep3
1300,21,28,C3,0.1486,WRLP81,cadA2,100,CdCl2,Rep3
1310,21,28,C3,0.1496,WRLP81,cadA2,100,CdCl2,Rep3
1320,22,28,C3,0.1504,WRLP81,cadA2,100,CdCl2,Rep3
1330,22,28,C3,0.1517,WRLP81,cadA2,100,CdCl2,Rep3
1340,22,28,C3,0.1521,WRLP81,cadA2,100,CdCl2,Rep3
1350,22,28,C3,0.1528,WRLP81,cadA2,100,CdCl2,Rep3
1360,22,28,C3,0.1535,WRLP81,cadA2,100,CdCl2,Rep3
1370,22,28,C3,0.154,WRLP81,cadA2,100,CdCl2,Rep3
1380,23,28,C3,0.154,WRLP81,cadA2,100,CdCl2,Rep3
1390,23,28,C3,0.1547,WRLP81,cadA2,100,CdCl2,Rep3
1400,23,28,C3,0.155,WRLP81,cadA2,100,CdCl2,Rep3
1410,23,28,C3,0.1558,WRLP81,cadA2,100,CdCl2,Rep3
0,0,25.5,C4,0.0723,EGDe,cadA3,100,CdCl2,Rep3
10,0,25.5,C4,0.0724,EGDe,cadA3,100,CdCl2,Rep3
20,0,26,C4,0.0719,EGDe,cadA3,100,CdCl2,Rep3
30,0,26,C4,0.0707,EGDe,cadA3,100,CdCl2,Rep3
40,0,26.5,C4,0.0718,EGDe,cadA3,100,CdCl2,Rep3
50,0,27,C4,0.0715,EGDe,cadA3,100,CdCl2,Rep3
60,1,27,C4,0.073,EGDe,cadA3,100,CdCl2,Rep3
70,1,27.5,C4,0.0709,EGDe,cadA3,100,CdCl2,Rep3
80,1,27.5,C4,0.0709,EGDe,cadA3,100,CdCl2,Rep3
90,1,27.5,C4,0.0724,EGDe,cadA3,100,CdCl2,Rep3
100,1,27.5,C4,0.0716,EGDe,cadA3,100,CdCl2,Rep3
110,1,28,C4,0.0711,EGDe,cadA3,100,CdCl2,Rep3
120,2,28,C4,0.0719,EGDe,cadA3,100,CdCl2,Rep3
130,2,28,C4,0.0713,EGDe,cadA3,100,CdCl2,Rep3
140,2,28,C4,0.0721,EGDe,cadA3,100,CdCl2,Rep3
150,2,28,C4,0.0726,EGDe,cadA3,100,CdCl2,Rep3
160,2,28,C4,0.0726,EGDe,cadA3,100,CdCl2,Rep3
170,2,28,C4,0.0717,EGDe,cadA3,100,CdCl2,Rep3
180,3,28,C4,0.0713,EGDe,cadA3,100,CdCl2,Rep3
190,3,28,C4,0.0716,EGDe,cadA3,100,CdCl2,Rep3
200,3,28,C4,0.0714,EGDe,cadA3,100,CdCl2,Rep3
210,3,28,C4,0.0727,EGDe,cadA3,100,CdCl2,Rep3
220,3,28,C4,0.0717,EGDe,cadA3,100,CdCl2,Rep3
230,3,28.5,C4,0.0712,EGDe,cadA3,100,CdCl2,Rep3
240,4,28.5,C4,0.0714,EGDe,cadA3,100,CdCl2,Rep3
250,4,28.5,C4,0.0708,EGDe,cadA3,100,CdCl2,Rep3
260,4,28.5,C4,0.0709,EGDe,cadA3,100,CdCl2,Rep3
270,4,28.5,C4,0.0719,EGDe,cadA3,100,CdCl2,Rep3
280,4,28.5,C4,0.072,EGDe,cadA3,100,CdCl2,Rep3
290,4,28.5,C4,0.0709,EGDe,cadA3,100,CdCl2,Rep3
300,5,28.5,C4,0.0721,EGDe,cadA3,100,CdCl2,Rep3
310,5,28.5,C4,0.0718,EGDe,cadA3,100,CdCl2,Rep3
320,5,28.5,C4,0.0731,EGDe,cadA3,100,CdCl2,Rep3
330,5,28.5,C4,0.071,EGDe,cadA3,100,CdCl2,Rep3
340,5,28.5,C4,0.0717,EGDe,cadA3,100,CdCl2,Rep3
350,5,28.5,C4,0.0715,EGDe,cadA3,100,CdCl2,Rep3
360,6,28.5,C4,0.0718,EGDe,cadA3,100,CdCl2,Rep3
370,6,28.5,C4,0.072,EGDe,cadA3,100,CdCl2,Rep3
380,6,28.5,C4,0.0725,EGDe,cadA3,100,CdCl2,Rep3
390,6,28.5,C4,0.0721,EGDe,cadA3,100,CdCl2,Rep3
400,6,28.5,C4,0.071,EGDe,cadA3,100,CdCl2,Rep3
410,6,28.5,C4,0.0718,EGDe,cadA3,100,CdCl2,Rep3
420,7,28.5,C4,0.0721,EGDe,cadA3,100,CdCl2,Rep3
430,7,28.5,C4,0.0721,EGDe,cadA3,100,CdCl2,Rep3
440,7,28.5,C4,0.0718,EGDe,cadA3,100,CdCl2,Rep3
450,7,28.5,C4,0.071,EGDe,cadA3,100,CdCl2,Rep3
460,7,28.5,C4,0.0719,EGDe,cadA3,100,CdCl2,Rep3
470,7,28.5,C4,0.0708,EGDe,cadA3,100,CdCl2,Rep3
480,8,28.5,C4,0.072,EGDe,cadA3,100,CdCl2,Rep3
490,8,28,C4,0.0716,EGDe,cadA3,100,CdCl2,Rep3
500,8,28,C4,0.0735,EGDe,cadA3,100,CdCl2,Rep3
510,8,28,C4,0.0724,EGDe,cadA3,100,CdCl2,Rep3
520,8,28,C4,0.0729,EGDe,cadA3,100,CdCl2,Rep3
530,8,28,C4,0.0704,EGDe,cadA3,100,CdCl2,Rep3
540,9,28,C4,0.0727,EGDe,cadA3,100,CdCl2,Rep3
550,9,28,C4,0.0728,EGDe,cadA3,100,CdCl2,Rep3
560,9,28,C4,0.0721,EGDe,cadA3,100,CdCl2,Rep3
570,9,28,C4,0.0726,EGDe,cadA3,100,CdCl2,Rep3
580,9,28,C4,0.0714,EGDe,cadA3,100,CdCl2,Rep3
590,9,28,C4,0.0718,EGDe,cadA3,100,CdCl2,Rep3
600,10,28,C4,0.0728,EGDe,cadA3,100,CdCl2,Rep3
610,10,28,C4,0.0724,EGDe,cadA3,100,CdCl2,Rep3
